CustomerID,Industry,CompanySize,Region,SubscriptionPlan,SalesDate,RenewalStatus,SalesAmount
1572,Technology,1-49,Africa,Monthly,07/05/2023,Active,2034
1573,Manufacturing,200-499,Europe,Annual,10/10/2023,Active,17453
1574,Finance,1000+,Africa,Monthly,03/19/2023,Active,7877
1575,Healthcare,50-199,Asia,Annual,10/18/2023,Active,9589
1576,Technology,1-49,Africa,Annual,09/08/2023,Active,18447
1577,Technology,50-199,North America,Monthly,05/18/2022,Active,7136
1578,Education,1000+,Europe,Monthly,07/22/2022,Active,18104
1579,Education,200-499,South America,Monthly,10/24/2022,Active,16164
1580,Technology,50-199,South America,Annual,03/04/2023,Active,15806
1581,Education,200-499,Asia,Monthly,11/10/2023,Active,7016
1582,Manufacturing,1-49,North America,Annual,02/13/2023,Active,15316
1583,Healthcare,1000+,Africa,Monthly,12/12/2022,Active,10711
1584,Healthcare,50-199,Europe,Annual,02/10/2022,Active,17188
1585,Finance,200-499,Asia,Monthly,05/17/2023,Active,9364
1586,Healthcare,200-499,Europe,Monthly,12/05/2023,Active,8516
1587,Healthcare,500-999,North America,Monthly,04/18/2023,Active,16534
1588,Technology,50-199,Asia,Monthly,04/03/2023,Active,17385
1589,Technology,500-999,Asia,Annual,07/31/2022,Active,6875
1590,Education,500-999,Europe,Monthly,10/07/2022,Active,9971
1591,Technology,50-199,North America,Annual,01/15/2023,Active,14041
1592,Finance,500-999,Africa,Annual,12/02/2023,Active,13500
1593,Finance,200-499,Europe,Annual,10/10/2022,Active,13636
1594,Finance,1-49,Asia,Annual,08/21/2023,Active,15171
1595,Education,200-499,Asia,Monthly,02/23/2023,Active,8001
1596,Manufacturing,500-999,Africa,Monthly,09/06/2022,Active,698
1597,Manufacturing,500-999,Asia,Annual,06/16/2023,Active,10914
1598,Education,50-199,Europe,Annual,07/02/2023,Active,6188
1599,Education,1000+,South America,Annual,05/12/2022,Active,4028
1600,Healthcare,200-499,Europe,Monthly,07/18/2022,Active,13067
1601,Healthcare,50-199,Africa,Monthly,02/06/2022,Active,5545
1602,Manufacturing,1-49,Europe,Monthly,01/01/2022,Active,8596
1603,Manufacturing,200-499,South America,Monthly,07/03/2022,Active,13481
1604,Healthcare,200-499,Asia,Monthly,11/03/2022,Active,5857
1605,Manufacturing,500-999,Asia,Monthly,11/09/2023,Active,5834
1606,Manufacturing,500-999,Asia,Monthly,01/25/2022,Active,16947
1607,Manufacturing,1000+,Asia,Annual,03/06/2022,Active,8227
1608,Education,1-49,North America,Monthly,10/20/2023,Active,15632
1609,Healthcare,1000+,Africa,Annual,10/17/2022,Active,9774
1610,Technology,200-499,North America,Annual,07/06/2023,Active,11908
1611,Manufacturing,50-199,South America,Annual,08/25/2022,Active,8808
1612,Technology,1000+,Africa,Monthly,05/29/2023,Active,15616
1613,Technology,500-999,North America,Annual,01/04/2023,Active,6484
1614,Healthcare,1-49,North America,Monthly,09/11/2023,Active,12422
1615,Manufacturing,50-199,Africa,Monthly,07/16/2023,Active,19210
1616,Technology,50-199,Africa,Annual,12/14/2022,Active,530
1617,Education,50-199,South America,Monthly,11/30/2022,Active,1698
1618,Healthcare,1-49,Asia,Monthly,05/08/2022,Active,4126
1619,Technology,1-49,Asia,Monthly,09/12/2022,Active,1305
1620,Education,50-199,North America,Monthly,07/12/2022,Active,6468
1621,Healthcare,1-49,Europe,Monthly,04/04/2022,Active,17894
1622,Technology,1-49,Asia,Monthly,01/03/2022,Active,13287
1623,Finance,1000+,South America,Monthly,12/25/2023,Active,780
1624,Technology,50-199,South America,Annual,11/03/2022,Active,5529
1625,Healthcare,1000+,North America,Monthly,05/26/2022,Active,19994
1626,Education,1000+,South America,Annual,07/18/2022,Active,11896
1627,Education,1-49,Asia,Annual,09/20/2022,Active,14561
1628,Finance,50-199,North America,Annual,07/15/2022,Active,13761
1629,Finance,1000+,South America,Annual,03/20/2022,Active,17264
1630,Manufacturing,1-49,Europe,Monthly,12/09/2023,Active,17867
1631,Education,1000+,North America,Annual,04/25/2022,Active,17347
1632,Finance,1-49,South America,Annual,06/04/2022,Active,15938
1633,Finance,50-199,Europe,Annual,07/17/2023,Active,15783
1634,Technology,50-199,Africa,Annual,08/16/2022,Active,6329
1635,Education,200-499,Africa,Annual,03/07/2023,Active,5285
1636,Technology,1000+,Europe,Monthly,05/30/2022,Active,14594
1637,Manufacturing,200-499,Asia,Annual,04/11/2023,Active,3849
1638,Education,1-49,Europe,Annual,02/04/2022,Active,2486
1639,Education,500-999,South America,Annual,07/08/2022,Active,9522
1640,Finance,50-199,Europe,Monthly,06/27/2022,Active,2640
1641,Education,200-499,South America,Annual,05/08/2023,Active,12104
1642,Finance,1-49,Asia,Monthly,07/26/2022,Active,5097
1643,Healthcare,50-199,Europe,Annual,06/08/2023,Active,3325
1644,Healthcare,1000+,Africa,Annual,12/25/2023,Active,17881
1645,Technology,500-999,Asia,Monthly,01/28/2023,Active,3046
1646,Finance,500-999,North America,Monthly,04/06/2022,Active,13403
1647,Technology,500-999,North America,Annual,01/12/2022,Active,7850
1648,Healthcare,50-199,South America,Monthly,10/06/2022,Active,2624
1649,Finance,50-199,Africa,Monthly,10/29/2023,Active,6244
1650,Technology,1-49,Europe,Annual,03/18/2022,Active,19905
1651,Education,1000+,North America,Monthly,08/05/2022,Active,2943
1652,Manufacturing,1000+,South America,Annual,10/19/2023,Active,11742
1653,Finance,200-499,Asia,Monthly,01/15/2023,Active,7748
1654,Healthcare,500-999,South America,Annual,05/27/2022,Active,16730
1655,Manufacturing,1-49,Asia,Monthly,09/23/2022,Active,1295
1656,Education,1-49,South America,Annual,08/01/2023,Active,5633
1657,Finance,1-49,Asia,Monthly,04/20/2023,Active,7224
1658,Healthcare,500-999,South America,Annual,10/11/2022,Active,12929
1659,Manufacturing,500-999,Africa,Annual,12/18/2023,Active,14949
1660,Finance,50-199,South America,Monthly,02/14/2023,Active,4105
1661,Education,500-999,Asia,Annual,06/24/2022,Active,689
1662,Manufacturing,1-49,Africa,Annual,04/17/2022,Active,14884
1663,Healthcare,1000+,Asia,Monthly,06/01/2022,Active,8737
1664,Finance,200-499,North America,Annual,05/08/2023,Active,5291
1665,Technology,200-499,Africa,Monthly,08/21/2023,Active,14413
1666,Technology,200-499,Europe,Annual,03/05/2022,Active,2364
1667,Manufacturing,500-999,South America,Monthly,10/07/2022,Active,8496
1668,Healthcare,200-499,South America,Annual,09/25/2023,Active,18204
1669,Healthcare,1000+,North America,Annual,02/10/2022,Active,11239
1670,Education,50-199,Asia,Monthly,08/31/2022,Active,14134
1671,Education,1-49,North America,Monthly,01/31/2022,Active,8391
1672,Manufacturing,1000+,Asia,Monthly,09/28/2023,Active,10297
1673,Technology,50-199,Africa,Annual,03/19/2023,Active,9169
1674,Healthcare,1-49,North America,Monthly,12/16/2022,Active,17235
1675,Healthcare,1000+,Africa,Monthly,10/01/2022,Active,5807
1676,Manufacturing,1-49,South America,Monthly,07/28/2022,Active,9740
1677,Education,50-199,Africa,Monthly,06/26/2023,Active,15113
1678,Manufacturing,50-199,South America,Annual,10/02/2023,Active,19399
1679,Finance,1000+,Asia,Monthly,08/24/2022,Active,3849
1680,Technology,200-499,Asia,Monthly,04/13/2022,Active,4177
1681,Education,50-199,North America,Monthly,05/28/2023,Active,7893
1682,Healthcare,50-199,Asia,Annual,09/05/2022,Active,9119
1683,Manufacturing,1-49,Europe,Monthly,04/11/2022,Active,13675
1684,Technology,1000+,North America,Monthly,09/22/2022,Active,11466
1685,Finance,50-199,Europe,Monthly,04/30/2022,Active,4220
1686,Finance,200-499,South America,Annual,08/21/2022,Active,8722
1687,Healthcare,1000+,North America,Annual,04/21/2022,Active,3476
1688,Education,200-499,South America,Annual,12/09/2023,Active,6846
1689,Finance,1000+,North America,Monthly,04/24/2023,Active,2733
1690,Finance,1000+,Africa,Monthly,10/01/2022,Active,9491
1691,Manufacturing,1000+,South America,Annual,11/03/2023,Active,2646
1692,Education,500-999,North America,Annual,07/08/2022,Active,6219
1693,Manufacturing,1-49,North America,Annual,05/22/2022,Active,1509
1694,Manufacturing,1000+,Africa,Monthly,12/29/2023,Active,19197
1695,Manufacturing,1-49,Africa,Annual,01/12/2022,Active,2303
1696,Education,1-49,South America,Annual,04/19/2022,Active,17820
1697,Healthcare,50-199,Europe,Annual,09/10/2022,Active,1817
1698,Technology,200-499,North America,Annual,12/03/2023,Active,17510
1699,Education,200-499,North America,Monthly,01/12/2023,Active,1126
1700,Manufacturing,1000+,South America,Annual,07/02/2023,Active,18178
1701,Education,200-499,South America,Monthly,09/09/2023,Active,9519
1702,Manufacturing,500-999,South America,Annual,03/31/2022,Active,4388
1703,Education,1-49,Europe,Annual,08/29/2023,Active,8004
1704,Healthcare,200-499,Africa,Monthly,06/29/2022,Active,6131
1705,Education,50-199,Africa,Annual,04/30/2022,Active,14445
1706,Education,1000+,South America,Monthly,01/20/2023,Active,9094
1707,Education,500-999,Europe,Monthly,11/09/2023,Active,8390
1708,Manufacturing,1-49,Europe,Annual,08/27/2022,Active,3158
1709,Education,200-499,Africa,Annual,10/15/2023,Active,16012
1710,Healthcare,200-499,Asia,Monthly,05/30/2023,Active,2378
1711,Technology,500-999,North America,Annual,05/02/2023,Active,15012
1712,Education,200-499,North America,Annual,11/09/2023,Active,11632
1713,Manufacturing,50-199,Asia,Annual,01/27/2023,Active,8528
1714,Education,500-999,South America,Annual,01/21/2022,Active,13994
1715,Education,200-499,Africa,Annual,10/02/2023,Active,13829
1716,Technology,500-999,Asia,Monthly,02/12/2022,Active,3888
1717,Manufacturing,200-499,Africa,Monthly,02/28/2022,Active,6899
1718,Education,1-49,North America,Annual,08/09/2022,Active,18475
1719,Education,1000+,South America,Monthly,06/12/2023,Active,7540
1720,Education,1000+,Europe,Monthly,07/18/2022,Active,9429
1721,Healthcare,1000+,Asia,Monthly,02/07/2023,Active,2632
1722,Healthcare,500-999,Africa,Monthly,03/15/2022,Active,16939
1723,Technology,50-199,South America,Annual,01/16/2022,Active,16804
1724,Technology,1-49,Asia,Annual,07/14/2022,Active,6684
1725,Manufacturing,200-499,South America,Monthly,12/03/2023,Active,6771
1726,Healthcare,1000+,North America,Annual,03/28/2022,Active,15474
1727,Finance,1-49,South America,Monthly,04/06/2023,Active,8443
1728,Education,50-199,Europe,Monthly,09/14/2022,Active,16221
1729,Manufacturing,200-499,Europe,Annual,03/02/2023,Active,11705
1730,Finance,50-199,Asia,Annual,10/22/2022,Active,2731
1731,Technology,50-199,South America,Monthly,03/05/2022,Active,7571
1732,Manufacturing,200-499,North America,Annual,11/21/2023,Active,12832
1733,Healthcare,1000+,Asia,Annual,02/02/2022,Active,6850
1734,Technology,50-199,Asia,Monthly,10/19/2023,Active,18058
1735,Finance,500-999,South America,Monthly,09/13/2023,Active,18703
1736,Technology,1-49,North America,Monthly,01/08/2022,Active,7965
1737,Technology,1-49,Africa,Annual,07/24/2023,Active,10907
1738,Technology,50-199,North America,Annual,02/01/2022,Active,5361
1739,Finance,50-199,North America,Annual,05/07/2023,Active,6596
1740,Finance,200-499,Asia,Annual,04/05/2022,Active,5893
1741,Healthcare,1-49,Europe,Annual,01/06/2023,Active,10662
1742,Finance,500-999,Asia,Annual,02/06/2023,Active,8617
1743,Education,500-999,Europe,Annual,09/21/2022,Active,19913
1744,Manufacturing,50-199,North America,Monthly,09/28/2022,Active,9302
1745,Finance,1000+,Africa,Annual,11/15/2022,Active,3320
1746,Education,50-199,South America,Monthly,06/09/2022,Active,16567
1747,Manufacturing,50-199,North America,Monthly,05/27/2023,Active,11871
1748,Technology,1000+,South America,Annual,09/11/2022,Active,17406
1749,Finance,500-999,North America,Monthly,11/24/2022,Active,14221
1750,Finance,500-999,North America,Monthly,11/19/2022,Active,4059
1751,Finance,50-199,Europe,Monthly,12/19/2022,Active,14111
1752,Education,200-499,Asia,Monthly,08/28/2022,Active,16871
1753,Healthcare,1-49,South America,Annual,05/31/2022,Active,15391
1754,Technology,1-49,North America,Annual,09/18/2023,Active,19632
1755,Healthcare,500-999,Europe,Monthly,01/02/2023,Active,828
1756,Healthcare,200-499,South America,Monthly,02/10/2022,Active,6199
1757,Healthcare,500-999,Asia,Annual,10/24/2022,Active,5109
1758,Technology,500-999,Africa,Monthly,04/17/2022,Active,17392
1759,Healthcare,200-499,Asia,Monthly,04/19/2023,Active,6427
1760,Manufacturing,500-999,North America,Monthly,04/16/2022,Active,2244
1761,Manufacturing,1-49,North America,Monthly,06/28/2022,Active,11789
1762,Technology,1000+,Asia,Monthly,03/13/2023,Active,2826
1763,Finance,50-199,Asia,Monthly,12/27/2022,Active,14473
1764,Technology,200-499,Africa,Annual,01/09/2023,Active,3289
1765,Manufacturing,1000+,North America,Annual,11/06/2023,Active,10806
1766,Technology,1000+,Africa,Monthly,05/29/2022,Active,18101
1767,Healthcare,500-999,Europe,Annual,06/16/2022,Active,5017
1768,Finance,50-199,North America,Monthly,12/16/2023,Active,1783
1769,Technology,200-499,Europe,Monthly,01/29/2022,Active,2719
1770,Finance,500-999,Asia,Annual,09/12/2023,Active,17184
1771,Healthcare,1-49,South America,Annual,12/04/2022,Active,8473
1772,Technology,1000+,Africa,Annual,06/09/2022,Active,19198
1773,Healthcare,1000+,Africa,Annual,09/23/2022,Active,1853
1774,Education,1-49,South America,Annual,04/17/2023,Active,13988
1775,Healthcare,1000+,Europe,Monthly,04/29/2023,Active,15843
1776,Education,50-199,South America,Annual,01/13/2022,Active,8791
1777,Finance,1000+,South America,Annual,04/15/2022,Active,12564
1778,Healthcare,50-199,North America,Monthly,04/27/2022,Active,7499
1779,Manufacturing,50-199,North America,Monthly,01/21/2022,Active,3874
1780,Finance,1000+,South America,Annual,04/26/2023,Active,7641
1781,Technology,200-499,Africa,Monthly,02/07/2022,Active,17889
1782,Finance,1000+,Asia,Annual,03/15/2022,Active,19778
1783,Manufacturing,50-199,Africa,Monthly,02/26/2022,Active,2475
1784,Technology,1000+,Europe,Monthly,05/04/2022,Active,2827
1785,Education,200-499,South America,Monthly,11/14/2023,Active,8572
1786,Education,500-999,Europe,Monthly,04/14/2023,Active,14621
1787,Education,50-199,Africa,Annual,04/01/2022,Active,11525
1788,Manufacturing,1-49,Europe,Monthly,12/02/2023,Active,18569
1789,Technology,1000+,Europe,Annual,03/03/2022,Active,12394
1790,Education,1-49,Asia,Monthly,06/05/2022,Active,5172
1791,Technology,500-999,Africa,Monthly,12/08/2023,Active,6355
1792,Education,1000+,Europe,Annual,09/17/2023,Active,11890
1793,Technology,1-49,South America,Annual,09/16/2023,Active,8409
1794,Finance,200-499,South America,Monthly,12/29/2023,Active,10064
1795,Manufacturing,1-49,Asia,Monthly,11/13/2023,Active,8312
1796,Finance,200-499,South America,Annual,11/02/2023,Active,2631
1797,Technology,500-999,Europe,Annual,06/28/2023,Active,13778
1798,Healthcare,500-999,Asia,Annual,02/05/2022,Active,1907
1799,Finance,200-499,Africa,Annual,04/05/2023,Active,15540
1800,Manufacturing,50-199,Asia,Annual,07/02/2023,Active,9526
1801,Education,50-199,North America,Monthly,12/11/2023,Active,4780
1802,Healthcare,500-999,North America,Monthly,06/22/2022,Active,4966
1803,Finance,50-199,South America,Annual,08/19/2022,Active,13965
1804,Healthcare,500-999,North America,Monthly,04/07/2023,Active,9831
1805,Finance,500-999,North America,Monthly,09/10/2022,Active,13547
1806,Education,200-499,North America,Monthly,12/23/2023,Active,7204
1807,Manufacturing,1000+,South America,Annual,06/11/2023,Active,1277
1808,Finance,1-49,Europe,Annual,10/22/2023,Active,1429
1809,Manufacturing,1000+,Europe,Monthly,06/18/2022,Active,11548
1810,Manufacturing,50-199,North America,Monthly,08/30/2022,Active,14655
1811,Manufacturing,500-999,Asia,Annual,02/06/2023,Active,10034
1812,Technology,500-999,Asia,Monthly,05/26/2023,Active,16297
1813,Finance,50-199,Asia,Annual,04/16/2023,Active,6934
1814,Manufacturing,500-999,Asia,Monthly,08/21/2023,Active,2105
1815,Technology,1000+,North America,Monthly,06/17/2023,Active,12861
1816,Healthcare,500-999,Asia,Monthly,07/14/2023,Active,955
1817,Technology,50-199,Asia,Annual,11/05/2023,Active,13648
1818,Technology,50-199,North America,Annual,07/04/2022,Active,12334
1819,Education,50-199,North America,Annual,07/16/2023,Active,5219
1820,Education,200-499,Europe,Monthly,04/05/2023,Active,6914
1821,Manufacturing,1-49,Africa,Monthly,10/09/2023,Active,13303
1822,Education,50-199,Africa,Monthly,10/25/2022,Active,12028
1823,Manufacturing,50-199,Asia,Monthly,07/30/2022,Active,5343
1824,Manufacturing,50-199,Europe,Monthly,02/11/2022,Active,3412
1825,Technology,500-999,South America,Annual,07/02/2022,Active,17734
1826,Manufacturing,200-499,South America,Annual,08/29/2023,Active,15014
1827,Finance,50-199,North America,Monthly,05/27/2022,Active,3039
1828,Manufacturing,500-999,South America,Annual,07/03/2022,Active,12227
1829,Finance,1-49,South America,Monthly,01/30/2022,Active,9638
1830,Technology,200-499,South America,Annual,07/06/2023,Active,3648
1831,Finance,1000+,South America,Annual,09/01/2022,Active,16253
1832,Finance,200-499,Europe,Annual,01/03/2022,Active,4102
1833,Technology,500-999,South America,Monthly,10/28/2022,Active,16094
1834,Education,500-999,North America,Annual,09/29/2023,Active,7002
1835,Education,500-999,North America,Monthly,10/16/2023,Active,3655
1836,Manufacturing,500-999,Asia,Annual,04/27/2023,Active,1402
1837,Education,50-199,Africa,Monthly,06/22/2023,Active,3032
1838,Education,50-199,Europe,Monthly,10/10/2023,Active,9838
1839,Education,1-49,Europe,Monthly,07/11/2022,Active,13543
1840,Finance,1000+,South America,Annual,10/01/2023,Active,3421
1841,Education,200-499,Europe,Monthly,04/20/2022,Active,12840
1842,Finance,50-199,South America,Monthly,06/08/2022,Active,3705
1843,Manufacturing,200-499,Asia,Monthly,11/01/2022,Active,16609
1844,Technology,500-999,Europe,Monthly,06/28/2022,Active,18255
1845,Technology,1-49,North America,Monthly,07/31/2023,Active,1277
1846,Technology,500-999,Europe,Annual,11/24/2023,Active,18028
1847,Technology,50-199,North America,Monthly,09/19/2023,Active,920
1848,Technology,50-199,Europe,Monthly,12/30/2022,Active,13491
1849,Finance,50-199,South America,Monthly,10/09/2023,Active,12151
1850,Healthcare,500-999,South America,Monthly,06/03/2022,Active,12889
1851,Healthcare,500-999,Europe,Annual,02/08/2022,Active,17444
